city	Ancram_NY	42.051135	-73.635708
city	Ancramdale_NY	42.018929	-73.591400
city	Armonk_NY	41.132453	-73.714185
city	Ballston_NY	42.957220	-73.882494
city	Ballston-Spa_NY	43.007096	-73.851092
city	Blenheim_NY	42.488385	-74.490712
city	Brewster_NY	41.397623	-73.616893
city	Bridgeport_CT	41.208906	-73.167084
city	Cairo_NY	42.306412	-74.007262
city	Camp-Ripley_MN	46.07577633994605	-94.35042435228945
city	Cape-Elizabeth_ME	43.563674	-70.200001
city	Charlton_NY	42.934852	-73969186
city	Chatham_NY	42.362534	-73.597294
city	Chippewa-Falls_WI	44.943671	-91.389701
city	Clermont_NY	42.086681	-73.826903
city	Clifton-Park_NY	42.859156	-73.824460
city	Copake_NY	42.106095	-73.550117
city	East-Hampton_NY	40.950990	-72.189161
city	East-Islip_NY	40.710314	-73.165628
city	East-Taghkanic_NY	42.132796	-73.658633
city	Fort-Collins_CO	40.635720	-105.174396
city	Glenville_NY	42.930748	-74.051900
city	Greenfield_NY	43.105187	-73.864184
city	Greenport_NY	41.105498	-72.370175
city	Greenville_NY	40.998285	-73.821151
city	Greenwich_NY	43.093459	-73.499390
city	Groton_CT	41.335594	-72.033408
city	Guilderland_NY	42.707454	-73.911612
city	Hermon_NY	44.467050	-75.231509
city	Holmes_NY	41.524646	-73.646967
city	Hoosick-Falls_NY	42.899634	-73.350888
city	Huntington_NY	40.873993	-73.409039
city	Ipswich_MA	42.679171	-70.841138
city	Islip_NY	40.715997	-73.210236
city	Jackson_NY	43.085854	-73.384505
city	Laurier-Township_ON	45.926384	-79.380141
city	Littlefork_MN	48.397415395469665	-93.56018151211481
city	Lloyd-Harbor_NY	40.926012	-73.468920
city	Lyme_CT	41.358801	-72.348391
city	Malta_NY	42.985634	-73.789366
city	Mamakating_NY	41.586420	-74.487059
city	Marthas-Vineyard_MA	41.388070	-70.645364
city	Millis_MA	42.167719	-71.352688
city	Mill-Neck_NY	40.886379	-73.553367
city	Milton_NY	41.660900	-73.964049
city	Mohansic_NY	41.279769	-73.805241
city	Montebello_NY	41.132892	-74.113244
city	Nassau_NY	42.513484	-73.612061
city	Nantucket_MA	41.274539	-70.052327
city	North-Bay_ON	46.373133	-79.380542
city	North-Blenheim_NY	42.471226	-74.445681
city	North-Branford_CT	41.370778	-72.778166
city	North-Hoosick_NY	42.929326	-73.342632
city	North-East_NY	41.937251	-73.542365
city	Northumberland_NY	43.128611	-73.588429
city	Old-Lyme_CT	41.321891	-72.297986
city	Oyster-Bay_NY	40.871589	-73.531159
city	Philadelphia_NY	44.155102	-75.710222
city	Poestenkill_NY	42.693973	-73.557972
city	Pound-Ridge_NY	41.209591	-73.575021
city	Powassan_ON	46.082704	-79.364848
city	Redding_CT	41.286584	-73.369246
city	Rockland_ME	44.129379	-69.138847
city	Saratoga_NY	43.095372	-73.886165
city	Saratoga-Springs_NY	43.095372	-73.886165
city	Schaghticoke_NY	42.900805	-73.588041
city	Schodack_NY	42.532246	-73.695957
city	Shelter-Island_NY	41.057998	-72.304422
city	Sherborn_MA	42.240436	-71.372815
city	Smithtown_NY	40.858068	-73.215574
city	Somers_NY	41.306503	-73.725606
city	South-county_RI	41.426206	-71.614550
city	Southampton_NY	40.884218	-72.394132
city	Spooner_WI	45.827192	-91.893121
city	Standish_ME	43.817086	-70.550557
city	St-Croix_MN	45.19935868146141	-92.77125353652323
city	Stillwater_NY	42.946852	-73.641310
city	Taghkanic_NY	42.143773	-73.677346
city	Thomaston_ME	44.09374826673043	-69.17321384531603
city	Ulster_NY	41.963055	-73.990470
city	Verona_NY	43.140668	-75.571089
city	Wallkill_NY	41.608395	-74.169624
city	Wells_ME	43.322425	-70.580458
city	Westport_CT	41.166964	-73.358576
city	White-Creek_NY	42.971646	-73.291050
city	Wilton_NY	43.181824	-73.744630
city	Windham_NY	42.311957	-74.245086
city	Woodbury_NY	40.819780	-73.469648
city	Unknown_CT	41.625089	-72.691524
city	Unknown_ME	45.012162	-69.09493
city	Unknown_NH	43.639509	-71.561448
city	Unknown_NY	42.362333	-74.494279
city	Unknown_RI	41.730736	-71.566135
city	Unknown_Russia	45.05230159716622	134.98126716248274
city	Kamenushki_Russia	43.62199636377992	132.2304047046921
city	Unknown_Austria	47.408539699633536	14.198003393694037
county	Fairfield_CT	41.22496008	-73.37120461
county	New-Haven_CT	41.34882429	-72.89985769
county	New-London_CT	41.46678625	-72.1065129
county	Larimer_CO	40.66641722	-105.4611445
county	Albany_NY	42.60017643	-73.97355857
county	Columbia_NY	42.25007012	-73.6318705
county	Dutchess_NY	41.76514744	-73.74286305
county	Greene_NY	42.27651977	-74.1227065
county	Jefferson_NY	43.99886177	-76.05206867
county	Nassau_NY	40.73214216	-73.58553667
county	Oneida_NY	43.2417469	-75.43584017
county	Orange_NY	41.4021312	-74.30553764
county	Putnam_NY	41.42666156	-73.74951416
county	Rensselaer_NY	42.71105355	-73.50971214
county	Rockland_NY	41.15246359	-74.02406549
county	Saratoga_NY	43.1073812	-73.86390455
county	Schenectady_NY	42.81812124	-74.05857256
county	Schoharie_NY	42.58821929	-74.44211759
county	St.-Lawrence_NY	44.49640214	-75.06895227
county	Suffolk_NY	40.94046106	-72.68524126
county	Sullivan_NY	41.71642257	-74.76814298
county	Ulster_NY	41.88814563	-74.25856953
county	Washington_NY	43.3137034	-73.43075892
county	Westchester_NY	41.15148119	-73.75339068
county	Dukes_MA	41.38877474	-70.69877158
county	Essex_MA	42.63891538	-70.86791996
county	Middlesex_MA	42.48553813	-71.39174247
county	Nantucket_MA	41.30124061	-70.12811317
county	Norfolk_MA	42.17098063	-71.18382918
county	Cumberland_ME	43.80608211	-70.33020063
county	Knox_ME	44.02729874	-69.01554749
county	York_ME	43.4292262	-70.67014607
county	Koochiching_MN	48.2452684	-93.7833663
county	Morrison_MN	46.01261769	-94.26841531
county	Washington_RI	41.39649561	-71.61965744
county	Chippewa_WI	45.069408	-91.27988602
county	Washburn_WI	45.89917917	-91.79123463
state	Connecticut	41.625089	-72.691524
state	Colorado	39.078863	-105.7399222
state	Maine	45.012162	-69.09493
state	Massachusetts	42.35031	-72.051734
state	Minnesota	46.07043983962658	-94.50548877074432
state	New-Hampshire	43.639509	-71.561448
state	New-York	42.362333	-74.494279
state	Ontario	51.071329	-85.441736
state	Rhode-Island	41.730736	-71.566135
state	Wisconsin	44.890674	-90.223444
state	Unknown_Russia	45.05230159716622	134.98126716248274
state	Primorsky-Krai_Russia	45.05230159716622	134.98126716248274
state	Unknown_Austria	47.408539699633536	14.198003393694037
